Year,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,OeFG%,OTOV%,ORB%,OFT/FGA,DeFG%,DTOV%,DRB%,DFT/FGA,Arena,Attend.,Playoffs,W/L%,Losing_season,Champion,won_last,won_last_3
2011.0,Atlanta Hawks,27.4,44.0,38.0,39.0,43.0,-0.82,-0.28,-1.1,106.1,107.0,-0.9,89.3,0.269,0.222,0.542,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.211,Philips Arena,641596.0,N,0.5365853658536586,N,N,N,N
2011.0,Indiana Pacers,25.9,37.0,45.0,38.0,44.0,-1.07,-0.3,-1.38,104.8,106.0,-1.2,94.7,0.3,0.244,0.533,0.486,14.1,25.9,0.235,0.487,12.8,74.1,0.237,Conseco Fieldhouse,555077.0,N,0.45121951219512196,Y,N,N,N
2011.0,Utah Jazz,26.8,39.0,43.0,36.0,46.0,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,0.313,0.191,0.544,0.498,13.5,27.0,0.241,0.505,13.8,71.7,0.275,EnergySolutions Arena,799982.0,N,0.47560975609756095,Y,N,N,N
2011.0,Golden State Warriors,25.2,36.0,46.0,35.0,47.0,-2.33,0.33,-2.0,108.2,110.7,-2.5,94.8,0.241,0.248,0.544,0.51,13.3,26.7,0.183,0.509,14.5,69.3,0.259,Oracle Arena,766398.0,N,0.43902439024390244,Y,N,N,N
2011.0,Los Angeles Clippers,24.6,32.0,50.0,32.0,50.0,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.234,0.499,12.8,73.2,0.25,STAPLES Center,727462.0,N,0.3902439024390244,Y,N,N,N
2011.0,Detroit Pistons,27.2,30.0,52.0,31.0,51.0,-3.6,-0.18,-3.78,107.7,111.7,-4.0,89.2,0.279,0.189,0.533,0.495,12.5,27.4,0.206,0.526,13.8,72.1,0.235,The Palace of Auburn Hills,683080.0,N,0.36585365853658536,Y,N,N,N
2011.0,Charlotte Bobcats,26.9,34.0,48.0,29.0,53.0,-4.0,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.189,0.528,0.482,14.1,25.7,0.237,0.5,12.9,75.2,0.229,Time Warner Cable Arena,649694.0,N,0.4146341463414634,Y,N,N,N
2011.0,Sacramento Kings,24.8,24.0,58.0,27.0,55.0,-5.34,0.54,-4.8,103.5,109.0,-5.5,95.2,0.284,0.183,0.519,0.48,14.4,29.9,0.208,0.513,13.5,74.4,0.233,Power Balance Pavilion,569496.0,N,0.2926829268292683,Y,N,N,N
2011.0,New Jersey Nets,24.8,24.0,58.0,24.0,58.0,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.283,0.201,0.517,0.474,13.4,26.1,0.215,0.503,11.8,74.2,0.241,Prudential Center,581378.0,N,0.2926829268292683,Y,N,N,N
2011.0,Toronto Raptors,24.5,22.0,60.0,24.0,58.0,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,0.293,0.162,0.533,0.491,13.7,28.2,0.221,0.522,13.0,72.0,0.251,Air Canada Centre,680255.0,N,0.2682926829268293,Y,N,N,N
2011.0,Minnesota Timberwolves,23.8,17.0,65.0,24.0,58.0,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.514,13.1,73.7,0.251,Target Center,624960.0,N,0.2073170731707317,Y,N,N,N
2011.0,Washington Wizards,24.9,23.0,59.0,22.0,60.0,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,0.471,13.9,28.0,0.216,0.512,14.4,70.5,0.249,Verizon Center,688466.0,N,0.2804878048780488,Y,N,N,N
2011.0,Cleveland Cavaliers,26.6,19.0,63.0,18.0,64.0,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,0.312,0.224,0.518,0.472,13.4,24.2,0.233,0.524,12.7,73.3,0.211,Quicken Loans Arena,824595.0,N,0.23170731707317074,Y,N,N,N
2012.0,Chicago Bulls,27.1,50.0,16.0,51.0,15.0,8.18,-0.76,7.43,107.4,98.3,9.1,89.1,0.255,0.205,0.523,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,United Center,731326.0,N,0.7575757575757576,N,N,N,N
2012.0,San Antonio Spurs,27.5,50.0,16.0,48.0,18.0,7.17,0.11,7.28,110.9,103.2,7.7,92.9,0.261,0.257,0.562,0.528,12.8,25.1,0.195,0.489,12.9,76.0,0.168,AT&T Center,607095.0,N,0.7575757575757576,N,N,N,N
2012.0,Oklahoma City Thunder,25.1,47.0,19.0,46.0,20.0,6.12,0.32,6.44,109.8,103.2,6.6,93.0,0.334,0.252,0.567,0.516,15.3,27.8,0.269,0.465,13.0,72.1,0.207,Chesapeake Energy Arena,600699.0,N,0.7121212121212122,N,N,N,N
2012.0,Miami Heat,28.3,46.0,20.0,47.0,19.0,5.98,-0.27,5.72,106.6,100.2,6.4,91.2,0.307,0.198,0.549,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2,AmericanAirlines Arena,657855.0,N,0.696969696969697,N,Y,N,N
2012.0,Philadelphia 76ers,24.9,35.0,31.0,43.0,23.0,4.24,-0.65,3.59,103.9,99.2,4.7,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,Wells Fargo Center,577597.0,N,0.5303030303030303,N,N,Y,N
2012.0,Atlanta Hawks,27.9,40.0,26.0,41.0,25.0,3.44,-0.77,2.67,104.9,101.2,3.7,90.2,0.259,0.249,0.535,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.186,Philips Arena,501593.0,N,0.6060606060606061,N,N,N,N
2012.0,Indiana Pacers,26.3,42.0,24.0,41.0,25.0,3.3,-0.71,2.6,106.7,103.1,3.6,90.7,0.321,0.198,0.526,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222,Bankers Life Fieldhouse,467561.0,N,0.6363636363636364,N,N,N,N
2012.0,New York Knicks,26.3,36.0,30.0,41.0,25.0,3.2,-0.81,2.39,104.4,101.0,3.4,93.2,0.306,0.288,0.533,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224,Madison Square Garden (IV),652179.0,N,0.5454545454545454,N,N,N,N
2012.0,Denver Nuggets,26.6,38.0,28.0,39.0,27.0,2.88,0.29,3.16,109.2,106.2,3.0,94.2,0.326,0.243,0.556,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,Pepsi Center,561966.0,N,0.5757575757575758,N,N,N,N
2012.0,Boston Celtics,29.3,39.0,27.0,39.0,27.0,2.52,-0.26,2.26,101.0,98.2,2.8,90.4,0.257,0.194,0.535,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.216,TD Garden,614592.0,N,0.5909090909090909,N,N,N,N
2012.0,Los Angeles Clippers,27.3,40.0,26.0,39.0,27.0,2.56,0.26,2.82,108.5,105.7,2.8,89.2,0.287,0.269,0.533,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,STAPLES Center,634237.0,N,0.6060606060606061,N,N,N,N
2012.0,Memphis Grizzlies,25.6,41.0,25.0,38.0,28.0,2.02,0.42,2.43,104.0,101.8,2.2,90.8,0.277,0.157,0.515,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227,FedEx Forum,518446.0,N,0.6212121212121212,N,N,N,N
2012.0,Los Angeles Lakers,29.7,41.0,25.0,36.0,30.0,1.42,0.54,1.96,106.0,104.4,1.6,90.5,0.299,0.209,0.534,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,STAPLES Center,626901.0,N,0.6212121212121212,N,N,N,N
2012.0,Dallas Mavericks,31.3,36.0,30.0,35.0,31.0,0.95,0.83,1.78,103.3,102.3,1.0,91.4,0.246,0.271,0.527,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,American Airlines Center,671050.0,N,0.5454545454545454,N,N,N,N
2012.0,Orlando Magic,27.5,37.0,29.0,35.0,31.0,0.79,-0.33,0.46,105.0,104.1,0.9,89.0,0.292,0.346,0.533,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,Amway Center,623587.0,N,0.5606060606060606,N,N,N,N
2012.0,Utah Jazz,25.6,36.0,30.0,34.0,32.0,0.62,0.3,0.92,106.8,106.1,0.7,91.4,0.302,0.153,0.525,0.481,13.0,30.2,0.227,0.493,13.8,73.8,0.245,EnergySolutions Arena,637124.0,N,0.5454545454545454,N,N,N,N
2012.0,Milwaukee Bucks,26.2,31.0,35.0,34.0,32.0,0.27,-0.5,-0.23,105.5,105.2,0.3,93.7,0.25,0.224,0.521,0.481,12.9,27.7,0.194,0.489,14.6,70.9,0.217,Bradley Center,485717.0,N,0.4696969696969697,Y,N,N,N
2012.0,Houston Rockets,26.2,34.0,32.0,34.0,32.0,0.23,0.35,0.57,105.5,105.2,0.3,91.7,0.235,0.24,0.529,0.492,13.5,27.5,0.184,0.49,13.8,73.4,0.21,Toyota Center,506994.0,N,0.5151515151515151,N,N,N,N
2012.0,Phoenix Suns,28.9,33.0,33.0,32.0,34.0,-0.24,0.53,0.29,106.2,106.5,-0.3,92.6,0.257,0.238,0.536,0.499,13.3,25.8,0.194,0.491,13.1,71.7,0.2,US Airways Center,514718.0,N,0.5,N,N,N,N
2012.0,Portland Trail Blazers,27.5,28.0,38.0,32.0,34.0,-0.62,0.41,-0.22,105.7,106.4,-0.7,91.2,0.263,0.255,0.531,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.199,Rose Garden Arena,676384.0,N,0.42424242424242425,Y,N,N,N
2012.0,Minnesota Timberwolves,24.4,26.0,40.0,28.0,38.0,-2.2,0.37,-1.83,104.3,106.6,-2.3,93.3,0.306,0.262,0.524,0.477,14.0,27.5,0.236,0.491,12.2,73.0,0.187,Target Center,577197.0,N,0.3939393939393939,Y,N,N,N
2012.0,Golden State Warriors,25.3,23.0,43.0,25.0,41.0,-3.41,0.62,-2.79,105.4,109.1,-3.7,92.3,0.227,0.248,0.539,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237,Oracle Arena,622311.0,N,0.3484848484848485,Y,N,N,N
2012.0,Toronto Raptors,25.7,23.0,43.0,25.0,41.0,-3.3,-0.36,-3.67,100.8,104.5,-3.7,89.3,0.274,0.209,0.518,0.475,14.8,25.9,0.211,0.475,12.8,75.4,0.26,Air Canada Centre,555584.0,N,0.3484848484848485,Y,N,N,N
2012.0,New Orleans Hornets,25.5,21.0,45.0,24.0,42.0,-3.76,0.65,-3.11,100.9,105.1,-4.2,88.3,0.274,0.152,0.517,0.476,15.2,27.5,0.207,0.485,13.5,73.1,0.218,New Orleans Arena,498618.0,N,0.3181818181818182,Y,N,N,N
2012.0,Washington Wizards,24.2,20.0,46.0,22.0,44.0,-4.8,-0.34,-5.14,101.0,106.2,-5.2,92.5,0.253,0.196,0.508,0.472,14.2,27.3,0.184,0.492,14.2,70.9,0.229,Verizon Center,552038.0,N,0.30303030303030304,Y,N,N,N
2012.0,Detroit Pistons,26.3,25.0,41.0,22.0,44.0,-4.79,-0.4,-5.19,101.0,106.3,-5.3,89.2,0.279,0.175,0.51,0.468,15.0,28.1,0.21,0.5,14.2,72.8,0.226,The Palace of Auburn Hills,475638.0,N,0.3787878787878788,Y,N,N,N
2012.0,Sacramento Kings,24.3,22.0,44.0,21.0,45.0,-5.68,0.73,-4.95,103.8,109.8,-6.0,94.7,0.268,0.228,0.51,0.472,13.0,29.1,0.197,0.515,13.9,70.5,0.199,Power Balance Pavilion,478764.0,N,0.3333333333333333,Y,N,N,N
2012.0,New Jersey Nets,26.1,22.0,44.0,19.0,47.0,-5.98,-0.39,-6.37,102.9,109.6,-6.7,90.1,0.269,0.278,0.516,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209,Prudential Center,460719.0,N,0.3333333333333333,Y,N,N,N
2012.0,Cleveland Cavaliers,26.0,21.0,45.0,17.0,49.0,-7.2,-0.14,-7.34,101.1,108.9,-7.8,91.3,0.307,0.238,0.505,0.463,14.3,28.9,0.22,0.508,13.1,72.2,0.202,Quicken Loans Arena,525577.0,N,0.3181818181818182,Y,N,N,N
2012.0,Charlotte Bobcats,24.5,7.0,59.0,7.0,59.0,-13.91,-0.05,-13.96,95.2,110.4,-15.2,91.1,0.276,0.169,0.483,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206,Time Warner Cable Arena,486984.0,N,0.10606060606060606,Y,N,N,N
2013.0,Oklahoma City Thunder,26.0,60.0,22.0,64.0,18.0,9.21,-0.06,9.15,112.4,102.6,9.8,93.3,0.338,0.244,0.58,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,Chesapeake Energy Arena,746323.0,N,0.7317073170731707,N,N,N,N
2013.0,Miami Heat,30.3,66.0,16.0,62.0,20.0,7.87,-0.84,7.03,112.3,103.7,8.6,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.224,0.487,14.8,73.0,0.2,AmericanAirlines Arena,819290.0,N,0.8048780487804879,N,Y,N,N
2013.0,Los Angeles Clippers,28.8,56.0,26.0,59.0,23.0,6.45,-0.02,6.43,110.6,103.6,7.0,91.1,0.286,0.265,0.557,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229,STAPLES Center,788293.0,N,0.6829268292682927,N,N,Y,N
2013.0,San Antonio Spurs,28.6,58.0,24.0,58.0,24.0,6.4,0.27,6.67,108.3,101.6,6.7,94.2,0.258,0.264,0.568,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700.0,N,0.7073170731707317,N,N,N,N
2013.0,Denver Nuggets,26.1,57.0,25.0,55.0,27.0,5.09,0.28,5.37,110.4,105.1,5.3,95.1,0.308,0.217,0.549,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,Pepsi Center,730616.0,N,0.6951219512195121,N,N,N,N
2013.0,New York Knicks,30.2,54.0,28.0,53.0,29.0,4.23,-0.5,3.73,111.1,106.3,4.8,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,Madison Square Garden (IV),780353.0,N,0.6585365853658537,N,N,N,N
2013.0,Memphis Grizzlies,27.0,56.0,26.0,54.0,28.0,4.15,0.18,4.32,104.9,100.3,4.6,88.4,0.261,0.166,0.514,0.472,13.3,31.0,0.202,0.475,15.2,74.3,0.209,FedEx Forum,681613.0,N,0.6829268292682927,N,N,N,N
2013.0,Indiana Pacers,25.7,49.0,32.0,52.0,29.0,4.02,-0.69,3.34,104.3,99.8,4.5,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,Bankers Life Fieldhouse,626069.0,N,0.6049382716049383,N,N,N,N
2013.0,Houston Rockets,24.4,45.0,37.0,50.0,32.0,3.48,0.22,3.69,109.7,106.1,3.6,96.1,0.308,0.349,0.564,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,Toyota Center,683564.0,N,0.5487804878048781,N,N,N,N
2013.0,Brooklyn Nets,28.6,49.0,33.0,46.0,36.0,1.78,-0.53,1.25,108.2,106.2,2.0,88.8,0.299,0.269,0.536,0.498,14.0,30.9,0.219,0.503,13.1,73.7,0.174,Barclays Center,704702.0,N,0.5975609756097561,N,N,N,N
2013.0,Los Angeles Lakers,30.7,45.0,37.0,44.0,38.0,1.16,0.32,1.48,107.8,106.6,1.2,94.4,0.345,0.303,0.548,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877.0,N,0.5487804878048781,N,N,N,N
2013.0,Golden State Warriors,25.3,47.0,35.0,44.0,38.0,0.89,0.42,1.32,106.4,105.5,0.9,94.5,0.255,0.239,0.545,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.211,Oracle Arena,794320.0,N,0.573170731707317,N,N,N,N
